country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","07-04-2025 18:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","07-04-2025 18:00:00",26.509954,80.249612,SO2,3,32,17
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","07-04-2025 18:00:00",26.509954,80.249612,OZONE,15,17,16
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","07-04-2025 18:00:00",26.4703136,80.3229863,SO2,11,22,17
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","07-04-2025 18:00:00",28.2348927,77.8683002,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","07-04-2025 18:00:00",28.999264,77.7590354,NH3,10,14,13
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","07-04-2025 18:00:00",28.999264,77.7590354,CO,27,105,39
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","07-04-2025 18:00:00",28.9535882,77.7622941,NO2,12,91,40
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","07-04-2025 18:00:00",28.9535882,77.7622941,CO,2,104,27
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.685382,77.453839,PM10,111,476,257
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.6603346,77.3572563,NO2,12,131,78
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.6603346,77.3572563,NH3,5,16,10
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","07-04-2025 18:00:00",26.8458805,80.9365541,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","07-04-2025 18:00:00",26.8458805,80.9365541,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","07-04-2025 18:00:00",26.8458805,80.9365541,NO2,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","07-04-2025 18:00:00",26.83399722,80.8917361,PM2.5,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","07-04-2025 18:00:00",28.557054,77.453663,SO2,16,51,29
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","07-04-2025 18:00:00",28.557054,77.453663,OZONE,1,218,166
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","07-04-2025 18:00:00",26.83399722,80.8917361,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","07-04-2025 18:00:00",26.83399722,80.8917361,CO,2,57,26
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.646233,77.358075,PM10,80,323,184
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.646233,77.358075,NH3,4,11,8
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.757294,77.278792,NO2,46,168,125
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","07-04-2025 18:00:00",28.757294,77.278792,OZONE,2,152,122
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-04-2025 18:00:00",25.262326,82.995408,PM2.5,33,162,97
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-04-2025 18:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-04-2025 18:00:00",25.262326,82.995408,NH3,3,16,9
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-04-2025 18:00:00",25.262326,82.995408,SO2,18,40,33
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","07-04-2025 18:00:00",25.262326,82.995408,OZONE,2,10,6
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","07-04-2025 18:00:00",25.32393,82.99687,PM2.5,17,85,58
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","07-04-2025 18:00:00",25.32393,82.99687,SO2,28,28,28
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","07-04-2025 18:00:00",27.5714090,77.6557570,OZONE,10,12,11
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","07-04-2025 18:00:00",30.269444,78.044167,SO2,1,5,3
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","07-04-2025 18:00:00",30.269444,78.044167,CO,13,28,17
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","07-04-2025 18:00:00",29.2124114,78.9611753,PM2.5,49,101,75
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","07-04-2025 18:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","07-04-2025 18:00:00",25.425602,81.917152,OZONE,5,98,52
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","07-04-2025 18:00:00",25.494,81.863,NH3,1,4,3
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","07-04-2025 18:00:00",25.494,81.863,SO2,60,117,102
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","07-04-2025 18:00:00",25.494,81.863,OZONE,1,92,20
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","07-04-2025 18:00:00","25.44919916 ","81.82735986 ",OZONE,10,19,13
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","07-04-2025 18:00:00",25.3505986,82.9083074,PM2.5,22,231,88
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","07-04-2025 18:00:00",29.4723508,77.7194031,SO2,5,59,37
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","07-04-2025 18:00:00",28.5447608,77.3231257,NO2,17,106,64
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","07-04-2025 18:00:00",28.5447608,77.3231257,CO,25,117,47
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","07-04-2025 18:00:00",28.5447608,77.3231257,OZONE,1,117,62
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","07-04-2025 18:00:00",28.5898,77.3101,PM10,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","07-04-2025 18:00:00",28.5898,77.3101,NO2,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","07-04-2025 18:00:00",28.5898,77.3101,NH3,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","07-04-2025 18:00:00",28.5898,77.3101,CO,8,166,20
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","07-04-2025 18:00:00",29.2124114,78.9611753,NH3,3,13,7
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","07-04-2025 18:00:00",29.2124114,78.9611753,OZONE,20,91,75
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","07-04-2025 18:00:00",30.075911,78.2859547,PM2.5,42,78,64
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","07-04-2025 18:00:00",30.075911,78.2859547,NO2,10,17,13
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","07-04-2025 18:00:00",28.88528,78.73880,NO2,13,16,16
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","07-04-2025 18:00:00",28.856664,78.772638,PM10,70,144,102
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","07-04-2025 18:00:00",28.849399,78.742362,CO,22,98,26
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","07-04-2025 18:00:00",28.569230,77.393848,PM10,93,426,254
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","07-04-2025 18:00:00",28.569230,77.393848,SO2,17,58,33
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","07-04-2025 18:00:00",23.685297,86.945968,PM10,60,112,81
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","07-04-2025 18:00:00",30.075911,78.2859547,CO,22,54,28
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","07-04-2025 18:00:00",28.83526,78.74460,PM2.5,11,79,48
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","07-04-2025 18:00:00",23.6181830,87.1057180,OZONE,10,79,51
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","07-04-2025 18:00:00",23.616515,87.119133,PM2.5,30,92,57
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","07-04-2025 18:00:00",23.616515,87.119133,NH3,2,3,3
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","07-04-2025 18:00:00",23.616515,87.119133,OZONE,4,74,53
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","07-04-2025 18:00:00",22.629801,88.352017,NO2,34,36,35
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","07-04-2025 18:00:00",22.629801,88.352017,CO,2,11,3
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","07-04-2025 18:00:00",22.554954,88.292568,CO,24,29,26
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","07-04-2025 18:00:00",22.6025571,88.3105664,SO2,2,13,7
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","07-04-2025 18:00:00",23.567923,87.306843,OZONE,6,59,42
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","07-04-2025 18:00:00",23.5087640,87.3544400,PM10,66,148,100
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","07-04-2025 18:00:00",23.5087640,87.3544400,NO2,9,27,14
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","07-04-2025 18:00:00",22.7605581,88.3617589,SO2,13,16,14
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","07-04-2025 18:00:00",23.567923,87.306843,SO2,6,22,7
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","07-04-2025 18:00:00",23.685297,86.945968,OZONE,19,61,52
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","07-04-2025 18:00:00",23.6979360,86.9443950,NH3,3,5,4
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","07-04-2025 18:00:00",22.06047,88.109737,PM2.5,6,40,16
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","07-04-2025 18:00:00",22.06047,88.109737,NO2,9,25,13
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","07-04-2025 18:00:00",22.06047,88.109737,SO2,5,52,16
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","07-04-2025 18:00:00",22.629801,88.352017,PM2.5,17,42,27
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","07-04-2025 18:00:00",22.611968,88.347422,PM2.5,23,157,62
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","07-04-2025 18:00:00",22.6025571,88.3105664,CO,16,24,19
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","07-04-2025 18:00:00",22.5367507,88.3638022,NO2,14,20,17
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","07-04-2025 18:00:00",22.58157048,88.41002457,NH3,5,14,8
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","07-04-2025 18:00:00",22.49929,88.36917,PM10,44,87,58
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","07-04-2025 18:00:00",22.49929,88.36917,NH3,5,7,6
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","07-04-2025 18:00:00",22.627847,88.380669,SO2,9,13,11
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","07-04-2025 18:00:00",22.51106,88.35142,NO2,23,47,34
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","07-04-2025 18:00:00",26.6879226,88.4152495,PM2.5,72,169,111
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","07-04-2025 18:00:00",26.349082,92.68449,CO,53,68,57
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","07-04-2025 18:00:00",26.446912,91.439057,PM2.5,82,137,107
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","07-04-2025 18:00:00",26.446912,91.439057,CO,12,55,30
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","07-04-2025 18:00:00",14.465052,78.824187,NH3,5,5,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","07-04-2025 18:00:00",16.9872867,81.7363176,PM2.5,9,73,30
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","07-04-2025 18:00:00",13.67,79.35,NO2,14,25,18
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","07-04-2025 18:00:00",13.615387,79.409230,PM10,35,140,83
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","07-04-2025 18:00:00",16.554731,80.649110,PM10,40,56,47
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","07-04-2025 18:00:00",17.72,83.3,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-04-2025 18:00:00",16.509717,80.612222,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-04-2025 18:00:00",16.509717,80.612222,CO,42,44,43
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-04-2025 18:00:00",16.509717,80.612222,OZONE,7,30,20
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","07-04-2025 18:00:00",26.071318,91.87488,NH3,4,4,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","07-04-2025 18:00:00",26.071318,91.87488,OZONE,21,54,45
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","07-04-2025 18:00:00",16.509717,80.612222,PM10,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","07-04-2025 18:00:00",13.204880,79.097889,NH3,3,6,4
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","07-04-2025 18:00:00",14.675886,77.593027,NO2,30,56,38
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","07-04-2025 18:00:00",26.187500,91.744194,CO,22,38,30
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","07-04-2025 18:00:00",24.75746,84.366208,NH3,1,1,1
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","07-04-2025 18:00:00",25.42742023,86.13886079,SO2,1,13,4
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","07-04-2025 18:00:00",26.80365,84.51954,CO,34,108,75
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","07-04-2025 18:00:00",25.251013,86.989001,NO2,10,28,19
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","07-04-2025 18:00:00",25.251013,86.989001,NH3,1,2,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","07-04-2025 18:00:00",26.987634,94.636574,PM2.5,42,93,68
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","07-04-2025 18:00:00",26.987634,94.636574,OZONE,2,6,5
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","07-04-2025 18:00:00",26.146529,87.454184,PM2.5,27,68,48
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","07-04-2025 18:00:00",25.204762,85.514960,CO,10,12,12
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","07-04-2025 18:00:00",25.567520,83.966379,PM2.5,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","07-04-2025 18:00:00",25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","07-04-2025 18:00:00",25.7808257,84.7446768,OZONE,3,119,47
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","07-04-2025 18:00:00",26.0881305,87.93840336,SO2,NA,NA,NA
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-04-2025 18:00:00",25.697189,85.245900,CO,14,42,31
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","07-04-2025 18:00:00",25.697189,85.245900,NH3,6,8,7
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","07-04-2025 18:00:00",25.560083,87.553265,CO,12,26,17
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","07-04-2025 18:00:00",24.762518,84.982348,CO,18,48,29
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","07-04-2025 18:00:00",26.1403345,85.3650192,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","07-04-2025 18:00:00",26.1403345,85.3650192,NH3,2,4,4
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-04-2025 18:00:00",26.1209,85.3647,PM2.5,23,88,45
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","07-04-2025 18:00:00",26.1209,85.3647,CO,8,56,37
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","07-04-2025 18:00:00",25.892357,86.590325,PM10,84,145,110
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","07-04-2025 18:00:00",25.892357,86.590325,SO2,13,16,15
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","07-04-2025 18:00:00",25.859655,85.77944,NH3,NA,NA,NA
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","07-04-2025 18:00:00",25.859655,85.77944,CO,26,66,47
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","07-04-2025 18:00:00",25.610369,85.132568,OZONE,41,43,42
India,Bihar,Patna,"Muradpur, Patna - BSPCB","07-04-2025 18:00:00",25.619651,85.147382,NO2,10,44,23
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-04-2025 18:00:00",25.599486,85.113666,NO2,5,79,16
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","07-04-2025 18:00:00",25.599486,85.113666,OZONE,15,99,66
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-04-2025 18:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-04-2025 18:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-04-2025 18:00:00",25.03280,85.41948,NO2,8,10,9
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-04-2025 18:00:00",25.03280,85.41948,NH3,2,3,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","07-04-2025 18:00:00",25.03280,85.41948,OZONE,32,43,37
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","07-04-2025 18:00:00",24.952822,84.002396,PM10,77,157,121
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","07-04-2025 18:00:00",24.952822,84.002396,NH3,3,3,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","07-04-2025 18:00:00",26.2271665,84.3570427,SO2,3,8,6
India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-04-2025 18:00:00",25.596727,85.085624,NH3,6,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","07-04-2025 18:00:00",25.366336,87.117468,PM2.5,62,213,124
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","07-04-2025 18:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-04-2025 18:00:00",25.592539,85.227158,PM2.5,66,151,89
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-04-2025 18:00:00",25.592539,85.227158,SO2,6,9,8
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","07-04-2025 18:00:00",25.592539,85.227158,CO,42,75,52
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","07-04-2025 18:00:00",27.308328,84.531742,OZONE,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB","07-04-2025 18:00:00",25.596727,85.085624,PM10,153,500,191
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","07-04-2025 18:00:00",22.1910172,83.5197009,CO,11,57,24
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","07-04-2025 18:00:00",21.258815,81.578979,SO2,5,21,10
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","07-04-2025 18:00:00",21.258815,81.578979,OZONE,4,48,29
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","07-04-2025 18:00:00",21.219665,81.630094,NO2,50,161,92
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","07-04-2025 18:00:00",21.219665,81.630094,OZONE,6,30,20
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","07-04-2025 18:00:00",21.237755,81.705301,NO2,14,32,22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","07-04-2025 18:00:00",21.237755,81.705301,SO2,10,15,12
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","07-04-2025 18:00:00",21.371751,81.664929,NO2,NA,NA,NA
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.695381,77.181665,SO2,13,45,29
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.695381,77.181665,OZONE,1,314,200
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-04-2025 18:00:00",28.4706914,77.1099364,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","07-04-2025 18:00:00",30.719859,76.738637,PM2.5,35,163,98
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","07-04-2025 18:00:00",21.194815,81.314770,SO2,11,24,17
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-04-2025 18:00:00",30.751462,76.762879,PM2.5,39,118,91
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-04-2025 18:00:00",30.751462,76.762879,PM10,50,131,107
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","07-04-2025 18:00:00",30.751462,76.762879,CO,13,40,23
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.647622,77.3158090,PM10,134,487,306
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","07-04-2025 18:00:00",28.647622,77.3158090,NO2,35,126,88
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","07-04-2025 18:00:00",21.185571,81.343175,OZONE,5,22,15
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","07-04-2025 18:00:00",22.126650,83.483212,SO2,1,6,4
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","07-04-2025 18:00:00",22.08815,82.13737,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","07-04-2025 18:00:00",22.368195,82.746431,NO2,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","07-04-2025 18:00:00",28.4706914,77.1099364,OZONE,231,301,297
India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-04-2025 18:00:00",28.776200,77.051074,PM10,129,500,272
India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-04-2025 18:00:00",28.776200,77.051074,NH3,6,8,7
India,Delhi,Delhi,"Bawana, Delhi - DPCC","07-04-2025 18:00:00",28.776200,77.051074,CO,16,109,27
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","07-04-2025 18:00:00",28.7256504,77.2011573,PM10,89,393,234
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","07-04-2025 18:00:00",28.5512005,77.2735737,CO,28,159,40
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-04-2025 18:00:00",28.656756,77.227234,PM2.5,66,293,160
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","07-04-2025 18:00:00",28.656756,77.227234,NH3,3,16,7
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","07-04-2025 18:00:00",28.611281,77.237738,NH3,14,23,18
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","07-04-2025 18:00:00",28.611281,77.237738,OZONE,4,308,250
India,Delhi,Delhi,"Mundka, Delhi - DPCC","07-04-2025 18:00:00",28.684678,77.076574,PM2.5,28,391,232
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","07-04-2025 18:00:00",28.60909,77.0325413,PM2.5,34,315,190
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","07-04-2025 18:00:00",28.60909,77.0325413,NO2,44,48,46
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","07-04-2025 18:00:00",28.570173,76.933762,NH3,9,13,11
India,Delhi,Delhi,"Narela, Delhi - DPCC","07-04-2025 18:00:00",28.822836,77.101981,PM2.5,63,398,246
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","07-04-2025 18:00:00",28.732820,77.170633,CO,34,134,62
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-04-2025 18:00:00",28.580280,77.233829,PM2.5,30,342,151
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","07-04-2025 18:00:00",28.580280,77.233829,NH3,15,23,20
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","07-04-2025 18:00:00",28.588333,77.221667,PM2.5,NA,NA,NA
